"b'Scene of agitation shifts back to Telangana - There seems to be no end to the political turmoil, en masse resignati... http://ow.ly/16cXty\n'",61771813
"b""Aamir Khan and Kiran lose their baby - Tragedy has struck the Khan household. Aamir Khan's wife Kiran Rao has had a... http://ow.ly/15KEA5\n""",61771813
"b'Srimathi to have Celina Jaitley - Bollywood actress, Celina Jaitley, is about to debut in Kannada movies with Srima... http://ow.ly/15O9CX\n'",61771813
"b""Angry mob attacks police in Ghaziabad over man's death (Lead) http://ow.ly/1625s8\n""",61771813
b'LeT hawala racket busted in Kashmir - A money laundering (hawala) racket run to fund the Lashkar-e-Taiba (LeT) sepe... http://ow.ly/15TCnL\n',61771813
b'IANS Top Stories at 9 - NATIONAL 26/11 redux: India unites in remembering 26/11 victims - Roundup Moved at 1857 Voi... http://ow.ly/164xYP\n',61771813
"b""Parliament to mark 2001 terror attack - India's political leadership will gather in parliament here Sunday to mark ... http://ow.ly/168OQ4\n""",61771813
"b""Sissy love: Ayesha Takia?s Sister To Enter Films - Ayesha Takia's sister is also poised for a film career. Says Aye... http://ow.ly/15OUfU\n""",61771813
"b""Government keeps off Mayawati's Noida park project - Perhaps wary of alienating Dalit voters, the Congress-led Unit... http://ow.ly/15WQnB\n""",61771813
b'Rahul Gandhi interacts with engineering students in Bhopal - Congress party general secretary Rahul Gandhi interact... http://ow.ly/16mIVp\n',61771813
b'Seven of family found dead in Haryana village - Seven members of a family were Tuesday found dead in their house in... http://ow.ly/15P5eF\n',61771813
b'Orissa seeks more aid for backward region - Orissa Wednesday asked the central government to extend the long-term a... http://ow.ly/15LDkf\n',61771813
"b""Orissa's first community radio station goes on air - Orissa's first community radio station has gone on air in Kona... http://ow.ly/16zjLZ\n""",61771813
b'Most sick newborns have kidney problem: Study (March 11 is World Kidney Day) http://ow.ly/16M0R1\n',61771813
"b'India, Canada to talk nuclear deal, FTA Tuesday - Canada Monday called for stronger economic ties with India and ho... http://ow.ly/1623zO\n'",61771813
"b""Abducted policeman's family meets Buddhadeb - The family of an abducted West Bengal police officer met Chief Minist... http://ow.ly/15WfgR\n""",61771813
"b'Apex court says stop cremation, but Asthana cremated Sunday (Second Lead) http://ow.ly/15VTdZ\n'",61771813
"b'Work hard to develop India, Dalai Lama tells people - Tibetan spiritual leader the Dalai Lama Monday called for the... http://ow.ly/16jlvR\n'",61771813
"b'Fill up glaring police vacancies, Chidambaram tells states (Lead) http://ow.ly/15Lk6C\n'",61771813
"b'Jaitley, Swaraj meet Bhagwat and Advani - With senior Bharatiya Janata Party (BJP) leader L.K. Advani in the eye of... http://ow.ly/15MQvg\n'",61771813
"b'100,000 Dawoodi Bohras in Mumbai for discourses by Syedna (With image) http://ow.ly/16cc0c\n'",61771813
b'Cold wave continues in parts of Orissa - Cold wave conditions continued in parts of Orissa Monday with minimum temp... http://ow.ly/16goQl\n',61771813
"b'Nine convicted for murder of former Bihar minister - A civil court here found nine people, including former MP Sura... http://ow.ly/15KIoE\n'",61771813
b'Villagers lynch leopard in West Bengal - Angry villagers stoned a leopard to death Monday in Jalpaiguri district in... http://ow.ly/16jzyd\n',61771813
"b""Tribal leader Chhattradhar Mahato's police custody extended - Tribal leader Chhattradhar Mahato, who was arrested l... http://ow.ly/15Si14\n""",61771813
"b'Punjabi comedian injured in clash over petty toll ticket - Well-known Punjabi comedian Bhagwant Mann, famous for hi... http://ow.ly/15UQ29\n'",61771813
"b'Earthquake rocks Assam, other states - A high magnitude earthquake rocked Assam and other states of northeast India... http://ow.ly/15Q5FM\n'",61771813
"b'Stripped wide open by wife -Om Puri - ""I am proud and happy to have been stripped in public by my wife..."" Om Puri,... http://ow.ly/165JbC\n'",61771813
"b'Lok Sabha adjourned for fourth time (Lead) - Janata Dal-United (JD-U) MPs, led by Sharad Yadav, joined the Samajwad... http://ow.ly/16KfJw\n'",61771813
"b""Five deaths take India's swine flu toll to 262 (Roundup) - Five swine flu deaths, including three in Karnataka, wer... http://ow.ly/15QnE5\n""",61771813
"b'Poverty declined after reforms in India: PM (Lead) - The economic reforms have helped in reducing poverty in India,... http://ow.ly/16dNfl\n'",61771813
"b'New Year?s New Kannada Releases - The New Year has opened with a big bang, given the number of films lined up for r... http://ow.ly/16fJ10\n'",61771813
"b'Bodies of YSR, four others being brought to Hyderabad (Lead) http://ow.ly/15NA8q\n'",61771813
"b'Santhali literature is booming, but needs government help - Contemporary Santhali literature has taken off in a big... http://ow.ly/162LBm\n'",61771813
"b""?Traffic Jam? to be directed by Singitam - Konda Krishnamraju is planning a film 'Traffic Jam' under the banner of ... http://ow.ly/1605d7\n""",61771813
b'Murder case against cops for fake encounter - A murder case has been registered against six policemen in Sultanpur ... http://ow.ly/15K9Km\n',61771813
b'Mayawati government creating hurdles in Amethi development: Rahul http://ow.ly/15LiQH\n',61771813
b'Witch doctors called to treat students who fainted students - Superstition-driven residents of a village in Chhatti... http://ow.ly/168UwB\n',61771813
"b""Chiranjeevi rubbishes talk of PRP's merger with Congress (Lead) http://ow.ly/15LJR1\n""",61771813
"b'Arshad is Mad About Shoes! - Arshad is crazy about branded shoes. Recently, Arshad bought a pair of HUGO BOSS shoe,... http://ow.ly/15K9H3\n'",61771813
"b'Street vendor kills woman for talking to other men - A street vendor allegedly killed a housewife, with whom he had... http://ow.ly/1610z6\n'",61771813
"b""PM confident of women's quota bill passage (Lead) - Prime Minister Manmohan Singh Saturday stressed his government'... http://ow.ly/16JsNU\n""",61771813
"b""UPA and BSP cheer, by-elections crush SP, Left (Roundup) - India's ruling Congress and its ally Trinamool Congress ... http://ow.ly/160IFG\n""",61771813
"b""Lok Sabha passes workmen's compensation bill - Less than 75 MPs were present in the Lok Sabha when the house passed... http://ow.ly/164gz9\n""",61771813
"b""Delhi Metro's six lines get rainbow colour codes - Delhi Metro is set to get a splash of rainbow colours on its net... http://ow.ly/15RN0A\n""",61771813
"b""Bangaloreans unite to help Karnataka's flood victims - At a time when north Karnataka has witnessed large-scale los... http://ow.ly/15SWdN\n""",61771813
"b""Businessman's house burgled of cash, jewellery worth Rs.8 mn http://ow.ly/15R3nx\n""",61771813
b'Action plan to check dengue in Delhi ahead of CWG - The Municipal Corporation of Delhi (MCD) Wednesday initiated a ... http://ow.ly/16HXv7\n',61771813
b'Zayad khan Gifts Kylie a Sari - Zayed Khan and Kylie Minogue have made it a point to keep in touch even after compl... http://ow.ly/15POao\n',61771813
"b'Over 3,200 poultry culled in bird flu-hit Murshidabad district http://ow.ly/16mdQ5\n'",61771813
b'Trying Times for Sanju Baba?s Ex-Friend Sanjay Gupta! - Sanjay Gupta is facing troubled times. The director is goin... http://ow.ly/15O27i\n',61771813
b'Chennai sea affected by oil leak - A thin film of oil around five nautical miles along the coast and two nautical m... http://ow.ly/16fNKC\n',61771813
"b""New book reveals India's 'hidden hand' in Sri Lanka war (Repeating story for all needing) http://ow.ly/15M5nu\n""",61771813
"b""Himachal's annual plan fixed at Rs.3,000 crore - The annual plan of Himachal Pradesh has been fixed at Rs.3,000 cro... http://ow.ly/16KiF9\n""",61771813
"b""Maoists torch road construction firm's machines - Suspected Maoists torched several machines of a road construction... http://ow.ly/16vQ4w\n""",61771813
b'Dikshit seeks central help to cut Bawana power plant delay - Worried over the impending delay in commissioning the ... http://ow.ly/15MviN\n',61771813
"b""Nimhans wants Jyoti Basu's 'agile' brain - The National Institute of Mental Health and Neurosciences(Nimhans), Bang... http://ow.ly/16nvcs\n""",61771813
"b""University politics: Jammu to shut down Monday - A students' organisation Saturday called a complete shutdown here ... http://ow.ly/15Kjno\n""",61771813
"b'Dutiful Student- Nagashekhar - Director Nagashekhar is busy looking for little details on the life of his guru, Lat... http://ow.ly/15S1Re\n'",61771813
b'India prepares for I-Day under shadow of terror and drought - India braced itself to celebrate its 63nd Independenc... http://ow.ly/15KZQe\n',61771813
b'Chhattisgarh official found to own assets worth billions - Raids carried out by the Income Tax (IT) department Thur... http://ow.ly/16uYlQ\n',61771813
"b""Mismatch between education system, job requirements: Study - What is being taught in schools and colleges doesn't m... http://ow.ly/15Lc0v\n""",61771813
b'Cold wave continues in Orissa - The cold wave continued to grip some parts of Orissa Friday with the minimum temper... http://ow.ly/16iflZ\n',61771813
"b""PM's electronic voting panel in Rajya Sabha fails - There was much amusement in the Rajya Sabha Tuesday as the elec... http://ow.ly/16KXy6\n""",61771813
"b'Bollywood takes liberty with Sufi music: Hans Raj Hans - In the fields of Punjab where he grew up, farmers would si... http://ow.ly/15UkCd\n'",61771813
"b""Love and peace from Vishnuvardhan - Dr. Vishnuvardhan's death has led to some serious security trouble in not just ... http://ow.ly/16fJvq\n""",61771813
"b'Be a Man: SKR, Aamir give tips to Rani! - Rani Mukherjee is on cloud nine as she is returning on silver screen afte... http://ow.ly/15PfBU\n'",61771813
b'Kabul attack handiwork of enemies of Indo-Afghan ties: India http://ow.ly/15U5PU\n',61771813
"b'Mohanlal goes to Vietnam - Mohanlal, who did the comedy film Vietnam Colony in 1993 with Siddique, had put forth hi... http://ow.ly/16nvco\n'",61771813
"b'BJP, Congress welcome move to give NRIs voting rights - The ruling Congress and the opposition Bharatiya Janata Par... http://ow.ly/16ilMS\n'",61771813
"b'Preity Zinta?s kids throw her a surprise party - March 5 2010, (Sampurn Wire):The effervescent Preity Zinta who had... http://ow.ly/16IX0C\n'",61771813
b'ABVP strike call shuts Himachal colleges - Colleges across Himachal Pradesh were closed Monday following a one-day ... http://ow.ly/160nWw\n',61771813
"b'AIADMK legislator meets Karunanidhi, slams Jayalalithaa - In a state where even exchanging pleasantries with opposi... http://ow.ly/16yVAj\n'",61771813
"b'Terror and talks cannot co-exist: BJP - India should reconsider its Feb 25 talks with Pakistan, the opposition Bhar... http://ow.ly/16zHdk\n'",61771813
b'IIMs to conduct retest of students who could not appear for CAT http://ow.ly/16adpy\n',61771813
"b'OCS Group enters into education sector - The multinational OCS Group, comprising engineering and consulting compani... http://ow.ly/1695wD\n'",61771813
b'Aamir Khan says Raju Hirani brainwashed him to act in 3 Idiots! http://ow.ly/16d7aS\n',61771813
"b""Kerala home minister denies son's role in Muthoot murder - Kerala Home Minister and Communist Party of India-Marxis... http://ow.ly/15MOcD\n""",61771813
"b'Himachal to woo tourists with more treks - Aiming to woo adventure sport lovers, the Himachal Pradesh government is... http://ow.ly/15NPrd\n'",61771813
"b""Taiwan seeks India's support in climate change deal - Spurred by improving relations with China, Taiwan, recognised... http://ow.ly/15S15Z\n""",61771813
"b'Maid lends womb to childless couple, refuses to give baby - A 20-year-old maid of a childless couple agreed to beco... http://ow.ly/16tlqT\n'",61771813
"b""Rituparna SenGupta Confess- My Teacher had a crush on me - An unconventional face Rituparna Sen Gupta doesn't need ... http://ow.ly/15MGaj\n""",61771813
b'Soumya murder: Court asks Police to handcuff Ravi Kapoor - A city court Wednesday asked the Delhi Police to handcuf... http://ow.ly/15WjTl\n',61771813
"b'Trade and better ties on mind, Turkish president arrives - Turkish President Abdullah Gul arrived in India Sunday o... http://ow.ly/16wl1L\n'",61771813
b'M.F. Husain out of Himachal school syllabus - Renowned painters Sobha Singh and Nicholas Roerich have replaced arti... http://ow.ly/16hL4r\n',61771813
b'Court pulls up contractor for stale food on trains - The Delhi High Court has pulled up a contractor whose services... http://ow.ly/15LcKb\n',61771813
"b'IANS Top Stories at 9 - NATIONAL Pakistan, not India, exporting terrorism: PM - Roundup Moved at 1616 Campaigning e... http://ow.ly/15Ufbx\n'",61771813
"b""'Thief' lynched in Uttar Pradesh - A 42-year-old man suspected to be a thief was lynched in Uttar Pradesh's Lakhimp... http://ow.ly/15Jvxv\n""",61771813
b'Armed robbers loot train passengers in Bihar - More than two dozen armed robbers looted cash and valuables worth mi... http://ow.ly/164saC\n',61771813
"b'Swine flu kills four in capital, Delhi toll 52 (Lead) - At least four people died due to swine flu in Delhi Thursda... http://ow.ly/16aG85\n'",61771813
"b'Clouds to clear, chilly days ahead in Delhi - The national capital is likely to experience chilly days ahead with t... http://ow.ly/161LDR\n'",61771813
b'Another former Jharkhand minister questioned in graft case - Former Jharkhand minister Bandhu Tirkey was Friday int... http://ow.ly/166C7Y\n',61771813
b'Kanpur-Delhi rail route restored after train accident - Rail services were restored between Delhi and Kanpur in Utt... http://ow.ly/16fYq4\n',61771813
b'Haryana police bust gang of highway robbers - Haryana police Tuesday said they had busted a gang of  highway robber... http://ow.ly/16naFp\n',61771813
b'LeT men taken to Bangalore to probe 2005 blast - The two Lashkar-e-Taiba (LeT) terrorists who were handed over to I... http://ow.ly/166zYr\n',61771813
"b'Navodaya students lend mite for bio-conservation - More than 20,000 students of Navodaya schools in Madhya Pradesh ... http://ow.ly/16A67i\n'",61771813
"b'Delhiites begin Diwali with prayers, crackers - Adorned in new clothes, Delhiites Saturday began their Diwali celeb... http://ow.ly/15VuNF\n'",61771813
"b""Government's nod for survey of Mullaperiyar dam - The government Wednesday gave approval to conduct survey and inve... http://ow.ly/15PiVy\n""",61771813
b'Dikshit satisfied but nervous about Games preparations - The Delhi government was satisfied with the progress of th... http://ow.ly/15OVPw\n',61771813
"b""Delhi records season's lowest temperature - Delhiites shivered despite the sunshine Tuesday as the national capital... http://ow.ly/16cc0a\n""",61771813
b'Four Varanasi students arrested for ragging (Lead) - Four engineering students of the Banaras Hindu University (BHU... http://ow.ly/15P6Xy\n',61771813
b'Man shot dead chasing robbers in Delhi - A man was shot dead and his neighbour injured when they tried to chase awa... http://ow.ly/16wlQG\n',61771813
b'Katrina and Kareena Play Similar Roles - If Katrina Kaif gave her best performance so far in Kabir Khans New York i... http://ow.ly/162NQm\n',61771813
"b'\'Green Jobs Fair\' starts in Delhi - A unique ""Green Jobs Fair"" was inaugurated Thursday here to create a national m... http://ow.ly/15QRSn\n'",61771813
"b'Advani, Badal head in different directions in Haryana - It was only in May this year that the National Democratic A... http://ow.ly/15SWdK\n'",61771813
"b""?Pravarakhyudu? audio on Nov. 8 - Jagapatibabu and Priyamani are playing the lead in 'Pravarakhyudu', which is dire... http://ow.ly/15ZO1j\n""",61771813
b'Another low-floor bus catches fire in Delhi - Another low-floor bus of the Delhi Transport Corp (DTC) caught fire i... http://ow.ly/1693Zi\n',61771813
"b'Congress has edge in assembly polls, projections show (Lead) http://ow.ly/15UHkd\n'",61771813
"b""Mamata Banerjee rules out railways' privatisation - Railway Minister Mamata Banerjee Thursday once again ruled out ... http://ow.ly/16M7py\n""",61771813
b'Red Ribbon Express on an AIDS awareness journey - Congress chief Sonia Gandhi Tuesday flagged off an AIDS awareness... http://ow.ly/165DCD\n',61771813
b'BITS Goa campus suspends classes after jaundice outbreak - The Goa campus of Birla Institute of Technology and Scie... http://ow.ly/15RfCN\n',61771813
b'India will be one of top five aviation markets: Praful Patel http://ow.ly/16HW0Q\n',61771813
"b'Hooch toll rises to 44, six suppliers arrested (with Image) - The spurious liquor toll in pre- and post-Holi celebr... http://ow.ly/16J7Ij\n'",61771813
"b'Akal Takht approves changes in Nanakshahi calendar - The Akal Takht, the temporal seat of the Sikh religion, Monday... http://ow.ly/16gqiv\n'",61771813
"b""Brazilian monkeys' thief in police net again - The prime accused in the theft of Brazilian Marmoset monkeys from a ... http://ow.ly/15Ngki\n""",61771813
"b'Man kills girlfriend, self in Ghaziabad - A man shot dead his girlfriend in a park here Wednesday before turning th... http://ow.ly/15Qytv\n'",61771813
"b'Burqa not a part of Islam, say scholars - The Karnataka college that disallows its students from wearing either bur... http://ow.ly/15LJJ9\n'",61771813
b'Bus mows down two people in Noida - A speeding private bus Thursday morning mowed down two people and injured three... http://ow.ly/16cXXV\n',61771813
"b""9-year-old girl's body found in Mumbai police colony - The body of a nine-year-old girl was Sunday discovered on th... http://ow.ly/16JSgL\n""",61771813
b'Maoists kill surrendered extremist in Andhra Pradesh - Maoist guerrillas in Andhra Pradesh Monday gunned down an ex... http://ow.ly/15UlfN\n',61771813
b'One more swine flu case in Himachal - Another case of swine flu was reported in the Himachal Pradesh capital Friday... http://ow.ly/168zBd\n',61771813
"b""Uttar Pradesh to create new rhino reserve in Dudhwa - Encouraged by a substantial increase in the state's rhino pop... http://ow.ly/15PhV7\n""",61771813
"b'No good or bad Taliban, says Iran - Airing its unease over the proposed reintegration of Taliban in Afghanistan, Ir... http://ow.ly/16xiUt\n'",61771813
b'France seeks more students from India - French Ambassador to India Jerome Bonnafont Friday said his country was loo... http://ow.ly/168zBe\n',61771813
"b""Kavya's horrifying tryst - Kavya Madhavan is coming back to films with the movie, Maadan Kolli. The actress, who r... http://ow.ly/15MsJK\n""",61771813
"b""Lost a bag at airport? Log on - Lost your luggage at the airport? Don't fret. In a move that will come as a relief ... http://ow.ly/15SWjA\n""",61771813
"b""Australia bound? Learn plumbing, carpentry, not management - Gone are the days when an MBA or a beautician's course... http://ow.ly/160V9M\n""",61771813
b'Congress reaches half-way mark in Haryana assembly - The ruling Congress reached the half-way mark in the 90-member... http://ow.ly/160Grg\n',61771813
"b'Mithun Chakraborty does Golmaal! - Feb 12, 2010 (Sampurn Wire): Mithun Chakraborty is set for a return to comedy af... http://ow.ly/16yNSU\n'",61771813
"b""Chief secretaries to adopt science to better people's lives - Chief secretaries from states were impressed by the s... http://ow.ly/16tk5F\n""",61771813
b'Quiet Birthday for Mammootty - Superstar Mammootty recently celebrated a quiet and restful birthday with his family... http://ow.ly/15OBOI\n',61771813
"b'Koda pleads innocence, interrogated by IT, ED (Third Lead) - Former Jharkhand chief minister Madhu Koda, who faces ... http://ow.ly/160fPl\n'",61771813
b'Body of girl found in bag on train in Uttar Pradesh - The body of a teenage girl was found in an unattended bag in ... http://ow.ly/15NeCQ\n',61771813
b'500 caught for traffic violations in Delhi - More than 500 people were booked here Friday night for violating traff... http://ow.ly/15Kj9d\n',61771813
b'Father kills toddler during Holi - A 30-year-old man was arrested Wednesday from a Chhattisgarh village on charges ... http://ow.ly/16HOQ7\n',61771813
b'CBI arrests two mine officials for corruption - A Central Bureau of Investigation (CBI) team Saturday arrested two ... http://ow.ly/15Ki59\n',61771813
b'Court frames charges against Abu Salem - A city court Tuesday framed charges against underworld gangster Abu Salem ... http://ow.ly/169Q1x\n',61771813
b'Shahid avoids getting clicked - Shahid Kapoor seems to be under strict instructions from Aditya Chopra to not to ex... http://ow.ly/15KAum\n',61771813
"b""India asks Australia for firm action over student's death (Lead) http://ow.ly/16g3kL\n""",61771813
"b""Ensure 'due process' in Vikram Buddhi case: India tells US - India Thursday said it has requested the US to ensure ... http://ow.ly/16aC2l\n""",61771813
"b'Week later, mystery of YSR chopper crash unsolved - A week after the helicopter crash that killed Andhra Pradesh Ch... http://ow.ly/15Oiba\n'",61771813
b'Delhiites start week with a warm Monday - A cloudy sky led to a slight rise in temperature Monday morning in the ca... http://ow.ly/160oiR\n',61771813
b'Noida police hauled up for torturing kids (Lead) - The National Human Rights Commission (NHRC) has hauled up Noida ... http://ow.ly/169Q1y\n',61771813
b'Panel on Telangana delaying tactic: TDP - The main opposition Telugu Desam Party (TDP) in Andhra Pradesh Wednesday ... http://ow.ly/16ukdf\n',61771813
"b""Half-burnt body of businessman found in car - A travel operator's body was found half-burnt inside his car in Ghazi... http://ow.ly/15Xo7L\n""",61771813
b'India not to sign legally binding emission agreement - India is not going to accept any legally binding emission re... http://ow.ly/166krF\n',61771813
"b""Anand Jon's life verdict upsets Indian designers - Last month, the fashion fraternity here had come out in full sup... http://ow.ly/15NfNu\n""",61771813
"b""PM to inaugurate Commonwealth speakers' conference Jan 5 - Prime Minister Manmohan Singh will inaugurate the 20th C... http://ow.ly/16fv45\n""",61771813
b'6 get death term for killing four women in Ghaziabad - A local court here Wednesday sentenced six people to death f... http://ow.ly/1661vH\n',61771813
"b""CBI raids Jharkhand IAS official's houses (Lead) - The Central Bureau of Investigation (CBI) Monday carried out sea... http://ow.ly/15N6Ho\n""",61771813
b'Singing Jayasuriya - Jayasuriya is one talented actor. The star is seen in commercial films as much as he is seen i... http://ow.ly/15MLYn\n',61771813
b'Mamata lashes out at centre for Lalgarh operation - Railway Minister and Trinamool Congress chief Mamata Banerjee S... http://ow.ly/16iMOQ\n',61771813
"b""'Moon water is more precious than gold' (Lead) - The sensational discovery of water molecules on the lunar surface ... http://ow.ly/15QQ2p\n""",61771813
"b""Telangana activists torch Renuka Chowdhry's office - Telangana Rashtra Samiti (TRS) activists Wednesday set ablaze ... http://ow.ly/165VqB\n""",61771813
"b'Swine flu claims four lives, toll rises to 11 (Second Intro Roundup) http://ow.ly/15KDc6\n'",61771813
b'Salman-Kareena glitter in ?Sangini? Jewelry! - Only recently we have witnessed the sizzling chemistry between Salma... http://ow.ly/167zoP\n',61771813
"b""Shutdown in south Kashmir's Shopian town - South Kashmir's Shopian town observed a total shutdown Friday in respons... http://ow.ly/15WNBg\n""",61771813
"b'MOVIE REVIEW: KAMINEY (2009) - Kaminey: Is a modern day masterpiece Rating: 4 out of 5* Starring: Shahid Kapoor, Pr... http://ow.ly/15KYYj\n'",61771813
"b'34 bodies retrieved, dozens still trapped under crashed Balco chimney http://ow.ly/15R1dj\n'",61771813
b'Court admits plea to transfer Gulbarg massacre case - The Gujarat High Court Friday admitted a petition seeking tra... http://ow.ly/16J6uA\n',61771813
b'Amitabh Bachchan to be brand ambassador for Gujarat - Film icon Amitabh Bachchan will be the new brand ambassador f... http://ow.ly/16tnLK\n',61771813
"b""The pilgrim's progress: Soon, third cave at Vaishno Devi - The pilgrim's progress is all set to become easier. A pr... http://ow.ly/15Ma8F\n""",61771813
b'Swine flu: December sees 38 deaths in Chandigarh - The dip in the mercury in December has seen a surge in swine flu... http://ow.ly/16dMP6\n',61771813
"b'@ThunderingBlurb I\'m tellin\' ya\'. In Foxboro, somebody\'s saying, ""Hmmm, we did it w/Dillon, why not LJ?""\n'",29541331
"b""@FDC_MikeClay Didn't we spend 1000 tweets on what my point was regarding how nice the Philly fans are?\n""",29541331
"b""@QBKILLA @OGOchocinco Is this how FSU lineman block? No wonder they want Bobby outta there if so. C'MON SON! http://bit.ly/4waWU3\n""",29541331
"b'@katyperry In the words of Brian Griffin:  ""Yes, yes it does make you a horrible person"" for that ;)\n'",29541331
"b'@mikefabianonfl Your Yanks better not screw this up, Mike.\n'",29541331
"b""@SarahSpain Make sure to ask Selig how parity's doing w/basically no small market teams making the playoffs this year AGAIN.\n""",29541331
"b""Think U can escape Obama w/the NFL? Remember DSmith Prez of NFLPA is Obama's boy + CBA negoations are going nowhere. http://bit.ly/y7OGd\n""",29541331
b'STILL one of my favorite commercials EVER. http://bit.ly/16AR43\n',29541331
"b""@Michellelay69 Ever seen a sex toy combined w/booze like this? I guess the theory's sound.  http://bit.ly/2q6Rcm\n""",29541331
"b""...for Valentine's Day. And, to clarify, the collage would of actual, attractive ppl, not me. (I'm not THAT dumb)\n""",29541331
