b'@SirFudgeEsq I am honored to be on the list. I have proven to be your trustworthy friend and am proud to say so.\n',59518710
b'@PierreThePoodle No LImit Hooch Hour was fantastic! It livened up my sekurity shift. Thanks! You fully recovered? #pawpawty\n',59518710
"b""@Bellemia we don't get free food and we haven't seen the movie either. Will check it out!\n""",59518710
b'@OatieDog Slept like a lamb. No issues. How about you? Settling in now?\n',59518710
"b""@tweetypie54 It's not fair. @MadisonTheLab and @SydPie got pizza for lunch! All I got was a pizza bot following me!\n""",59518710
"b""@HankTheDoggy Ha, ha! That was a good shot! let's get @SydPie! She is poo free! #dudefest\n""",59518710
b'@MadisonTheLab I think Twitter has been having a bad day.\n',59518710
b'@BigBoyBosco Grandma took this pic of me and mom last week. Mom loves it cuz my head is HUGE!  http://twitpic.com/sh8rl\n',59518710
b'@BigBoyBosco Are you here at the #pawpawty?\n',59518710
"b""@HankTheDoggy wow. That's a huge change. danes to westies. Hmmm?\n""",59518710
"b""@cricketthedane You have to admit there just isn't anything like the wide-eyed stare of hoomans when they first see you!\n""",59518710
"b'@MadisonTheLab Tell your mom sorry! It was world-class, I was proud!\n'",59518710
"b""@GoMyPet Sure, I'm game! What do you need me to do? @HankTheDoggy\n""",59518710
"b'@JamesBondTheDog Yes, grandma made us new fleece blankies and we got lots of treats and toys! You?\n'",59518710
"b""@CheshireK I'm very sorry. I am usually very observant about that! Will not happen again! #pawpawty\n""",59518710
"b""@ZackTheMadDog Thanks for the compliment! *dane leans to your owner* Tall is good but it still doesn't get me to my chipmunk. #squirrelclub\n""",59518710
b'@SydPie You like my sweet couch pic? Think your dad will approve of me now?\n',59518710
b'@LadyBonessa Watson was the ringbearer in their wedding.  http://twitpic.com/w8zha\n',59518710
b'@GoldenRachel @Wildboutbirds It was super nommy! HB you want some bacon?\n',59518710
b'#WoofWednesday bark out to @lexingtonthepup @lexiloudog @BloodhoundNdots @TheNibblor @Snick_the_Dog\n',59518710
"b""Thanks to everybody for #WW yesterday. No power so I couldn't say thanks earlier. @SidTheCatahoula @IamZorro @lexingtonthepup @MadLabM\n""",59518710
b'@Niqqi Good night! thanks for all the work for the #Shibberingcheetos performance! @MissBusyBiz #dudefest\n',59518710
b'@RogueLab The big stick has magically disappeared.\n',59518710
"b""@BigBoyBosco Twitter has been a pain in my paws tonight but it was a great pawty! Can't wait for tomorrow! @trailerparkdogs  #dudefest\n""",59518710
b'@Gabby_da_Tabby I am very skilled at the blanket flip. All I want is for her to get up and put a blankie over me (or climb in with her)!\n',59518710
b'@MisterSnoop I watched the video you sent to #squirrelclub! That was one of the sweetest things I have seen. Thank you!\n',59518710
"b""@busybuttons Okay, I'm doing a repeat performance for @OatieDog soon! #dudefest\n""",59518710
b'@BigBoyBosco I LOVE it! One of your best looks!\n',59518710
b'@GeorgeTheDuck No hurry at all! Thanks man!\n',59518710
"b""@CheeeWOWa Wow, picked up a yorkie in his mouth? I should try that with grandma's yorkie! I wouldn't hurt anyone!\n""",59518710
b'@SydPie That menu is to die for. We are going to be swooning!\n',59518710
b'@GoldenDudley Look for #dudefest . Party is in full swing!\n',59518710
b'@mariodacat You are welcome on both accounts! We will have to take another ride soon! #MM\n',59518710
"b'@BigBoyBosco Ahhmm, I think @SydPie might have them! @HankTheDoggy @SidTheCatahoula @trailerparkdogs  #dudefest\n'",59518710
b'#Pigfest We talk about bacon so much that mom even wrote a blog about it this weekend!  http://bit.ly/2Bybxw\n',59518710
"b'@BigBoyBosco Woohoo! *dancing around in circles, tail wagging*\n'",59518710
"b'@MisterSnoop Yes, they do plan to come to Egypt still. Maybe next fall they think. They are going to do a combine trip to Greece.\n'",59518710
"b""@mattiedog Dude! What's up tonight?\n""",59518710
b'@Niqqi If only we were that lucky! #lochnesspawty\n',59518710
"b""@MadLabM I'm so glad to hear you got your stitches out! Lampshade off now too?\n""",59518710
b'@OatieDog I will share as long as we can run and chase and tug. Everyone can have some but I want to play!\n',59518710
b'@DogThunder Of course you can! It should be preserved in all ways. let me know if you need files or something! http://tinyurl.com/y893988\n',59518710
"b'#dudefest Who needs something from the bar? Bacon beer, bacon hooch, anything?\n'",59518710
"b'@Dunkin_the_Cat Yeah, this was my first big #pawpawty and I hardly got to hang out at all.\n'",59518710
"b""@HankTheDoggy Can you take the 1 pm DJ shift instead of the noon shift? I've got someone who will do the noon if you can switch.\n""",59518710
"b'@OatieDog Oh, thank you for the nommy plate of brisket and mac & cheese. Excellent noms. I like this holiday! #ChanukahClub\n'",59518710
b'@MizzBassie Thank you for the #TunaTuesday ! Many yummy fishes back to you.\n',59518710
b'@MisterSnoop Good to see that you are back in the land of sunshine! How was your holiday?\n',59518710
"b""@OatieDog You were back again and now your going again? We haven't had time for a drink or a dance or noms... #chickfest\n""",59518710
"b""@willowwiggles I'm so glad you are coming to #dudefest! It will be a pawesome pawty! @HankTheDoggy\n""",59518710
"b'@tweetypie54 Oh, that is scary. Hopefully they are safe and avoiding the fires.\n'",59518710
"b""@MadisonTheLab I've got no fur at all anywhere pretty much but it would have to be TONS of snow to hit my belly! Fun to play in and eat!\n""",59518710
"b""@lexingtonthepup Are ants tasty? Bet they are as long as they aren't the red bitey ants.\n""",59518710
"b""@lexiloudog I don't know if @SydPie will give me a special discount. I've never gotten a drink from her before when she was barktending!\n""",59518710
"b""@parrisreddog Hey! Sorry we've missed you lately. We have company over for the football game tonight. *pout*\n""",59518710
"b'@MadisonTheLab So far so good! Still running, burping and farting!\n'",59518710
"b""@buddybentley We have #squirrelclub every Tuesday afternoon. We talk about squirrels and other varmits that we want to chase. It's fun!\n""",59518710
"b'@mozartdane Ohhh, cheese! I still probably love my toys more!\n'",59518710
"b""@mrrustymonkey Oh no. I'm sure that @sockmonkeyblues only has eyes for you! #dudefest\n""",59518710
"b""@SidTheCatahoula  http://bit.ly/3WFOvw Here's the donation link. #pawpawty Tip generously!\n""",59518710
"b""@PierreThePoodle I just sent you a DM. I'm not entirely sure what the plan is. Can you stay loose for a bit? #pawOpawty\n""",59518710
"b""@MadLabM I got 2 of them about half hour into #dudefest. Blocked and reported. Hadn't heard anyone else mention it but it is hard 2 keep up.\n""",59518710
b'@marleyterrier Yeah for Twitter running. I am cleared for takeoff!\n',59518710
b'@OzzytheRockDog K. I want my headquarters to be at Grappa!\n',59518710
b'@baithecatahoula How are you and mom feeling today?\n',59518710
"b'@no_crybaby_doGs @HankTheDoggy *refills bacon beer for everyone* Just a fine, fine brew! #pawpawty\n'",59518710
"b'@MizzBassie may I please have as many of noms 1, 2 and 3 as you can carry? Leaving enough for evfuryone else of course! #catmaseve\n'",59518710
b'Thanks to @moxiePawsTM @TheHotelDog and @the4boys for #FF! Hope you are having a great one!\n',59518710
"b""@GeorgeTheDuck It's gonna blow @HankTheDoggy 's birks out of the water! #chickfest\n""",59518710
"b""@SidTheCatahoula Good morning. We've already been out checking on the squirrel. Tess already got in trouble for digging in the yard! #FF\n""",59518710
"b""@SidTheCatahoula @baithecatahoula Here's a link to some New Orleans drinks you can whip up during #pawOpawty. http://tinyurl.com/ygxt45b\n""",59518710
"b""@OatieDog Well it's a great time to buy, which unfortunately means it's a bad time to sell but what do you do? You will always take a hit!\n""",59518710
b'@SidTheCatahoula We are good today. Got mom up at 3:30 this morning. Oops! Sorry to hear your mom is feeling icky. *gentle nosetaps to her*\n',59518710
"b""@MadisonTheLab Of course I will have time to dance. Sekurity duty is only for 2 hours. We'll cut a rug, or mow some hay or something!\n""",59518710
"b""@MisterSnoop I don't know when my birthday is so how about 10-31-2006. I was adopted on Halloween! http://twitpic.com/jtwzi\n""",59518710
b'@BrunoTheDog Masterminds at work. Mmwwaaa! (Scooby mastermind cackle.)\n',59518710
b'@parrisreddog Thanks Lulu! Your mom and little human back home yet?\n',59518710
b'@ZeekStBernard Spa weekend for puppies. How nice. Hope you have a great time!\n',59518710
"b'@OatieDog Of course. I had the monkey, skunk, teddy bear and the Wubba carcass. Possibly a new record for me!\n'",59518710
"b""@DaneRay I'm sorry that you lost him so young but I  am sure he had the best possible life with you that he could have.\n""",59518710
"b'@BlindMaximus Yup, have power, food, snuggles. It will be a perfect Christmas for sure!\n'",59518710
"b'@Fergusthedog @CosmoHavanese Sorry, what do I have locked up? #pawpawty\n'",59518710
"b'@PierreThePoodle Hee, hee, hee! @no_crybaby_doGs came up with that this morning! Something fun to do anyway.\n'",59518710
"b""@OatieDog Awww, you poor thing. It isn't your fault and it's good that you were sleeping well. @kyba\n""",59518710
"b""@SydPie That's great! Whenever it is, I'm not coming so I'm sure it will be lovely and fart free! Ha, ha! #henpawty #dudefest\n""",59518710
"b'@SidTheCatahoula Ha! Well, at least she will be home for the rest of the week after tonight. *doing the happy dane dance*\n'",59518710
b'@SydPie Thanks for the warm snooches and hugs! They helped a lot yesterday! Happy Christmas Eve!\n',59518710
b'@BigBoyBosco Anytime! Did it work?\n',59518710
b'@HankTheDoggy You are a great pal! I toot in your direction with great luv!\n',59518710
b'@SydPie Sadness. Tomorrow will be the last day I see you then until the 20th.\n',59518710
b'@SidTheCatahoula I do love to lounge! My couch is really the best place to be. Just need someone to feed me doggie bon-bons!\n',59518710
"b""@BigBoyBosco Mr. just put a flower behind my ear. What??? We are dressing in drag here! It's a pawty after all. @trailerparkdogs\n""",59518710
"b'@PierreThePoodle Yup, I am! You better tow the line for the next 2 hours young man! Hee, hee, hee! #pawpawty\n'",59518710
b'@JinJinDoggy Hello there fine lady! Of course you can sit on a few numbers. *lips dragging* @mattiedog @trailerparkdogs  #shibberingcheetos\n',59518710
b'@MadisonTheLab Gonna be late for the start of it but should be there most of the day tomorrow. Thinking about 4 pm EST. #chickfest\n',59518710
"b'@samtheninjadog Or not, you can just come and have a good time too! Just let me know. #dudefest\n'",59518710
b'@BigSkyKai @BigSkyMonte Thanks so much for the #dudefest donation!\n',59518710
"b'@HankTheDoggy Cool, she won! And free shipping.\n'",59518710
b'@HankTheDoggy Tess is an Irish wolfhound/golden retriever mix. She is SOOO strong. She has a cart she pulls and mom rides in it.\n',59518710
"b""Drag Dudes Furshion Show! You'll notice that @HankTheDoggy is wearing Roberto Cavalli shoes worth $2000!\n""",59518710
b'@BaronVonOdem I have unending supply of tennis balls but to have them grow on trees!!! @MadisonTheLab #squirrelclub\n',59518710
"b""@mattiedog OMD, I hope that's not what it says on the #Dudefest page!\n""",59518710
b'@SydPie YUMMY! A bacony mac & cheese smooch! *makes dane toes tingle!* #squirrelclub\n',59518710
"b""@Fergusthedog Okay boys, @trailerparkdogs @HankTheDoggy @Fergusthedog I'm off duty now! What\n""",59518710
b'@LadyBonessa Usually clueless or uninterested. Glad you had a fantastic day!\n',59518710
"b""@SydPie I wouldn't have know you were at #squirrelclub if you hadn't replied 2 me and none of your tweets show up in search for it. Weird.\n""",59518710
"b""@BigBoyBosco Mine are so big mom could wear them as gloves and they still don't work very well for me!\n""",59518710
b'@OzzytheRockDog Are you back to 100% you today? No pain. Peeing and barking and stuff?\n',59518710
"b""@OatieDog Yup. All the time. I run around, eat, yack, eat some more and finally lay down. I'm only sick for a second and then fine.\n""",59518710
"b""@BizbeeKitty Isn't it funny? Love the cinnamon buns...I keep smelling them when I turn my head!\n""",59518710
b'@MisterSnoop It was supposed to be their honeymoon but they will use it as an anniversary trip instead.\n',59518710
"b""@BaronVonOdem Mom says you are just so sweet she wants to snuggle you (this is her talking!) I'll just fart with you okay?\n""",59518710
b'@no_crybaby_doGs No just last night. We wrecked the #ShibberingCheetos tour bus so we had to take a van. I had to poo. No where to go!\n',59518710
b'@PierreThePoodle @levithepoodle It was a work of art and may not ever be repeated. #dudefest\n',59518710
"b""@no_crybaby_doGs I know. @AskDrBrutus is terribly behind. @lexiloudog does the Sekurity report so I'm not sure about that one! *nosetaps*\n""",59518710
"b""@OzzyDox I'm totally fine! Never felt better...just had to get that out, ya know? Are you back to your fabulous self?\n""",59518710
b'@SirFudgeEsq Removing screens must be a common kitteh theme. Mom said she had cats that did that too!\n',59518710
b'@SnowyWestie Rude. The barkbusters get slimed and fugly lives on. @tigerthepup @IamZorro\n',59518710
b'@BigBoyBosco That what someone else said too! Built just for us! I think that Pharoah @HankTheDoggy and Tess and I are in the same area!\n',59518710
"b""@baithecatahoula #LochNessPawty starts at 1 pm CST I'm pretty sure. @Niqqi is captain of the ship!\n""",59518710
b'@henryandfriends So glad you liked them. We saw @trailerparkdogs shirts and had to have some of our own. Even sisfur Tess is amused!\n',59518710
"b""@MadisonTheLab Do you like going to the vet? Tess is terrified but I like the attention. Don't like the thermometer though!\n""",59518710
"b'@tigerthepup Oh, how lucky! Furless brother visit and purple people eater! This was your first Christmas?\n'",59518710
b'@OatieDog @CheddarKitty Woohoo! Welcome back to the #pawpawty Syd!\n',59518710
"b'@baithecatahoula @OatieDog @HankTheDoggy Hey, guess what? Evil sister-in-law (and brother) just invited themselves over for T-day!\n'",59518710
"b""@HankTheDoggy The cart was dad's idea. He wanted to charge the neighborhood kids 25 cents for rides!\n""",59518710
b'@tuttifruiti_cat @ZackTheMadDog #dudefest is definitely on Nov. 13-14 Details here! http://tinyurl.com/yex8ual\n',59518710
b'@trailerparkdogs @trailerparkdogs And false eyelashes. Such good times!\n',59518710
b'@CokieTheCat Cheers to that! Can I get you a bacon beer or something? We had lots of leftovers!\n',59518710
b'@RosieandCheeto Maybe you can take a stroll around the farm yard. Air it out a bit! #pawpawty\n',59518710
"b""@OatieDog Hey Oatie! How is your morning? It is windy and rainy here. Cold. *pout* But I've got plenty of toys to play with!\n""",59518710
b'@OatieDog That is just beyond awful. Who honestly would think that was okay? Even if he was grieving.\n',59518710
b'@baithecatahoula I hope we will get to see each other at some point! Our schedules are opposite.\n',59518710
"b'@Petiethecat Oh, thank you so much! I am so lucky to have been invited. Turkey tastes fab! nom, nom, nom!\n'",59518710
"b'#dudefest @busybuttons *splits on bar, back up* *lifts Buttons above head on bar, prance, spin, turn, turn* Takes a bow for @lexiloudog\n'",59518710
"b""@OatieDog She's not really interested in any of the toys. We play tug-of-war sometimes though.\n""",59518710
"b'@BrunoTheDog Okay, the 9th and 10th it is! Woohoo for #dudefest !\n'",59518710
b'@no_crybaby_doGs Our beautiful dancer is ready for the stage! *play bow* @ShibberingC  #blogspotpawty\n',59518710
"b""@OzzytheRockDog Big party in Bark City tonight? I'll come up and take care of that chippy for her!\n""",59518710
"b""@BlindMaximus I do. I've been trying to decide if I should post a blog too or suffice with sending tweets. Still not sure. Heart is torn.\n""",59518710
b'@OatieDog Tess will be a devil this year!\n',59518710
"b""@OzzyDox They are very sneaky those critters. We'll get them next time! #squirrelclub\n""",59518710
"b""@MadLabM Yes, they have bells on them. Tess' have fuzzies and bells and then we both have red ones too. 4 pairs of antlers. Overkill?\n""",59518710
"b""Don't forget to vote for @ThePrincessLil on the wall. She's moving up! #pawty  http://tinyurl.com/o7drz4\n""",59518710
"b'@BigBoyBosco Yup, got more snow overnight. More coming all week long!\n'",59518710
b'@HankTheDoggy Everything okay? Why are you losing weight?\n',59518710
b'Dad has the lawn mower out and mom has the vacuum out. Where do I go?\n',59518710
"b'@farthewestie Woofhoo for #FARTFRIDAY! TOOT, TOOT!\n'",59518710
b'@RogueLab Never a good thing to run out of puppy food or treats. Mom tries to keep 80 lbs. of food on-hand for us at all times!\n',59518710
"b""@HankTheDoggy Gunner is in jail. The #pawparade is still going on. Let's get some noms!\n""",59518710
b'@BrunoTheDog So glad you could come! @MadisonTheLab and @GeorgeTheDuck are making yam and tater chips! London broil is going on the grill!\n',59518710
"b""@LadyBonessa Hey Paddy, I got distracted by the pizza bot earlier. Sorry. I'm kind of a ladies man but never had a girlfriend. What's up?\n""",59518710
b'@HankTheDoggy Nice dance moves! Master brewer and dancer. Wow! @SydPie @baithecatahoula @mattiedog @smokeythedog\n',59518710
"b""@willowwiggles @jasperTheLab Hi Jasper! Here's all the info for #dudefest  http://bit.ly/473Mkj\n""",59518710
"b""@OatieDog Sorry. Aren't my feet just adorable? Hee, hee, hee!\n""",59518710
b'@LadyBonessa So true--it would be cramped! That was a very sweet gift that Paddy put together for @OatieDog. He has such manners.\n',59518710
"b'@HankTheDoggy Yes, please. Yes. Yes! Yes.\n'",59518710
"b'@MadLabM @no_crybaby_doGs Yes, I do think it was an honor to get to the finals and get all that press. Will be great! #ShortyAward\n'",59518710
b'@HankTheDoggy What did you guys do? #pawpawty\n',59518710
"b""@AlbinoFrog Ahh, yeah, I'm really good at digging! Dug big hole in center of backyard this summer!\n""",59518710
"b""@mariodacat I don't usually do the quizzes but I did pay attention to that one!\n""",59518710
"b""@Bobthepekingese Good morning Bob. Sleep well? I woke mom up at 4 am...for no reason. She isn't too happy!\n""",59518710
b'@OatieDog Nom me baby!\n',59518710
"b""@mozartdane I'm cool man. Just had a moment of weakness. Nice new pic. Lucky!\n""",59518710
b'@PierreThePoodle Another storm is on the way tonight. Mom just cleaned out all the flower pots and put stuff away outside.\n',59518710
"b""@tweetypie54 You look great today! I'm SOO excited for #dudefest!\n""",59518710
b'@levithepoodle It was early. Usually snows once b4 Halloween but Sept! sorry your ma was doing badly. Glad she is on the mend. We missed u!\n',59518710
b'@Colby_the_Dog Pics of me? *blushes...but a manly blush*\n',59518710
"b""@trailerparkdogs You aren't wearing any pants to #pawpawty!\n""",59518710
b'NOW PLAYING: Lynyrd Skynyrd - Still Unbroken http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Chicago - Lowdown http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Kinks - All Day And All Of The Night http://okemosbrewing.com\n',18359961
b'NOW PLAYING: R.E.M. - Imitation Of Life http://okemosbrewing.com\n',18359961
"b'NOW PLAYING: Crosby, Stills & Nash - Wooden Ships http://okemosbrewing.com\n'",18359961
b'NOW PLAYING: Jethro Tull - With You There To Help Me http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Rolling Stones - Let It Bleed http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Doobie Brothers - Listen To The Music [Single Version] http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Jimi Hendrix Experience - Fire http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Bob Seger - Roll Me Away http://okemosbrewing.com\n',18359961
"b""NOW PLAYING: Simple Minds - Don't You (Forget About Me) http://okemosbrewing.com\n""",18359961
b'NOW PLAYING: Rolling Stones - Hand Of Fate http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Tom Petty - Nightwatchman (Live 1981) http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Bruce Springsteen - Restless Nights http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Records - Starry Eyes http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Who - Slip Kid http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Chicago - 25 Or 6 To 4 http://okemosbrewing.com\n',18359961
b'NOW PLAYING: David Lindley - Mercury Blues http://okemosbrewing.com\n',18359961
"b""NOW PLAYING: Melissa Etheridge - I'm The Only One http://okemosbrewing.com\n""",18359961
b'NOW PLAYING: Who - Long Live Rock http://okemosbrewing.com\n',18359961
"b""NOW PLAYING: Tom Petty & The Heartbreakers - A Woman In Love (It's Not Me) http://okemosbrewing.com\n""",18359961
"b""NOW PLAYING: Cars - You're All I've Got Tonight http://okemosbrewing.com\n""",18359961
"b'Black Crowes coming to Grand Rapids 11/5 http://bit.ly/3EZR7H Listen for their new song ""I Ain\'t Hiding"" on http://www.okemosbrewing.com !\n'",18359961
b'NOW PLAYING: Bruce Springsteen - The Promised Land http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Dan Fogelberg & Tim Weisberg - Tell Me to My Face http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Ten Years After - Working On The Road http://okemosbrewing.com\n',18359961
b'NOW PLAYING: R.E.M. - Imitation Of Life (MTV Unplugged) http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Santana - Soul Sacrifice (Live At Woodstock) http://okemosbrewing.com\n',18359961
b'NOW PLAYING: John Fogerty - Centerfield http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Cars - Bye Bye Love http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Cat Stevens - Sitting http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Beach Boys - Disney Girls (1957) http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Church - Under The Milky Way http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Them - Mystic Eyes http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Kinks - Sunny Afternoon http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Pearl Jam - Just Breathe http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Pearl Jam - The Fixer http://okemosbrewing.com\n',18359961
"b""NOW PLAYING: Electric Light Orchestra - Can't Get It Out Of My Head http://okemosbrewing.com\n""",18359961
b'NOW PLAYING: Canned Heat - On The Road Again http://okemosbrewing.com\n',18359961
"b""NOW PLAYING: Neil Young - Rockin' In The Free World http://okemosbrewing.com\n""",18359961
b'NOW PLAYING: Queen - Crazy Little Thing Called Love http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Doobie Brothers - Take Me In Your Arms (Rock Me) http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Elvis Costello - (The Angels Wanna Wear My) Red Shoes http://okemosbrewing.com\n',18359961
b'NOW PLAYING: The Beatles - Old Brown Shoe http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Pink Floyd - On The Turning Away http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Boz Scaggs - Breakdown Dead Ahead http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Eagles - Those Shoes http://okemosbrewing.com\n',18359961
"b""NOW PLAYING: Black Crowes - I Ain't Hiding http://okemosbrewing.com\n""",18359961
b'NOW PLAYING: Robert Cray Band - Trouble And Pain http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Tommy James & The Shondells - Sweet Cherry Wine http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Jay Ferguson - Thunder Island http://okemosbrewing.com\n',18359961
"b""NOW PLAYING: Little Feat - Willin' http://okemosbrewing.com\n""",18359961
b'NOW PLAYING: Southside Johnny & The Asbury Jukes - The Fever http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Talking Heads - Road To Nowhere http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Midnight Oil - Beds Are Burning http://okemosbrewing.com\n',18359961
"b""NOW PLAYING: U2 - I Still Haven't Found What I'm Looking For http://okemosbrewing.com\n""",18359961
"b""NOW PLAYING: Tom Petty - Runnin' Down A Dream http://okemosbrewing.com\n""",18359961
"b""NOW PLAYING: Glass Bottle - I Ain't Got Time Anymore http://okemosbrewing.com\n""",18359961
b'NOW PLAYING: Jimi Hendrix Experience - The Wind Cries Mary http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Shadows Of Knight - Gloria http://okemosbrewing.com\n',18359961
b'NOW PLAYING: King Crimson - The Court Of The Crimson King http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Iggy Pop - The Passenger http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Rolling Stones - Beast Of Burden http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Eagles - One Of These Nights http://okemosbrewing.com\n',18359961
"b""NOW PLAYING: Bon Jovi - We Weren't Born To Follow http://okemosbrewing.com\n""",18359961
b'NOW PLAYING: Badfinger - No Matter What http://okemosbrewing.com\n',18359961
b'NOW PLAYING: R.E.M. - The One I Love http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Foghat - Slow Ride http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Eagles - Take It Easy http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Steve Miller Band - The Joker http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Pink Floyd - On The Turning Away http://okemosbrewing.com\n',18359961
"b""NOW PLAYING: Ringo Starr - It Don't Come Easy http://okemosbrewing.com\n""",18359961
b'NOW PLAYING: Ian Hunter - Arms And Legs http://okemosbrewing.com\n',18359961
"b'NOW PLAYING: Crosby, Stills & Nash - Fair Game http://okemosbrewing.com\n'",18359961
b'NOW PLAYING: Pretenders - Talk Of The Town http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Counting Crows - Mr. Jones http://okemosbrewing.com\n',18359961
b'NOW PLAYING: INXS - Need You Tonight/Mediate http://okemosbrewing.com\n',18359961
"b""NOW PLAYING: Bob Dylan - Don't Think Twice, It's All Right (Live w/The Band) http://okemosbrewing.com\n""",18359961
"b""NOW PLAYING: Steely Dan - Reelin' In The Years http://okemosbrewing.com\n""",18359961
b'NOW PLAYING: Badfinger - No Matter What http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Pink Floyd - Time http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Isley Brothers - That Lady (Part 1 & 2) http://okemosbrewing.com\n',18359961
b'NOW PLAYING: Doors - Roadhouse Blues http://okemosbrewing.com\n',18359961
